Age,Gender,Nationality,Ethnicity,Education,Income,State,BFAS_1,BFAS_2,BFAS_3,BFAS_4,BFAS_5,BFAS_6,BFAS_7,BFAS_8,BFAS_9,BFAS_10,BFAS_11,BFAS_12,BFAS_13,BFAS_14,BFAS_15,BFAS_16,BFAS_17,BFAS_18,BFAS_19,BFAS_20,BFAS_21,BFAS_22,BFAS_23,BFAS_24,BFAS_25,BFAS_26,BFAS_27,BFAS_28,BFAS_29,BFAS_30,BFAS_31,BFAS_32,BFAS_33,BFAS_34,BFAS_35,BFAS_36,BFAS_37,BFAS_38,BFAS_39,BFAS_40,BFAS_41,BFAS_42,BFAS_43,BFAS_44,BFAS_45,BFAS_46,BFAS_47,BFAS_48,BFAS_49,BFAS_50,BFAS_51,BFAS_52,BFAS_53,BFAS_54,BFAS_55,BFAS_56,BFAS_57,BFAS_58,BFAS_59,BFAS_60,BFAS_61,BFAS_62,BFAS_63,BFAS_64,BFAS_65,BFAS_66,BFAS_67,BFAS_68,BFAS_69,BFAS_70,BFAS_71,BFAS_72,BFAS_73,BFAS_74,BFAS_75,BFAS_76,BFAS_77,BFAS_78,BFAS_79,BFAS_80,BFAS_81,BFAS_82,BFAS_83,BFAS_84,BFAS_85,BFAS_86,BFAS_87,BFAS_88,BFAS_89,BFAS_90,BFAS_91,BFAS_92,BFAS_93,BFAS_94,BFAS_95,BFAS_96,BFAS_97,BFAS_98,BFAS_99,BFAS_100,FPPosture1,FPPosture2,FPPosture3,FPPosture4,FPPosture5,FPPosture6,FPPosture7,FPPosture8,FPPosture9,FPPosture10,FPPosture11,FPPosture12,FPPosture13,FPPosture14,FPPosture15,FPPosture16,FPPosture17,FPPosture18,FPPosture19,FPPosture20,SECS_1,SECS_2,SECS_3,SECS_4,SECS_5,SECS_6,SECS_7,SECS_8,SECS_9,SECS_10,SECS_11,SECS_12
35,0,US,White,6,3,ID,2,4,5,5,5,1,4,2,5,4,4,5,4,2,2,2,2,4,5,4,1,2,4,1,5,2,4,4,5,4,2,2,5,2,4,1,4,5,4,4,2,5,5,4,4,4,4,4,4,5,4,4,5,1,4,1,4,4,5,2,2,1,4,4,5,2,5,5,5,2,2,4,4,4,5,1,2,4,2,2,4,5,2,5,4,4,2,4,5,2,1,5,5,4,5,5,4,5,5,4,6,6,7,6,5,6,6,5,6,3,6,5,6,3,6,6,6,7,2,6,46,66,51,61,9,37,62,85,72,71,74,64
48,1,US,White,6,5,FL,3,5,4,3,5,2,3,3,4,4,1,5,4,1,2,4,4,3,4,3,1,5,5,2,4,2,4,4,2,1,2,5,4,1,3,3,5,4,1,2,3,5,5,2,3,1,2,3,4,1,1,5,5,3,4,3,4,3,4,2,1,5,5,3,5,2,5,3,2,1,3,5,4,5,5,3,5,4,4,1,2,5,5,2,5,2,5,3,4,1,1,4,5,4,2,3,5,5,4,3,1,1,1,1,1,4,4,7,5,6,6,5,7,5,1,6,1,1,1,2,49,100,79,29,97,100,55,46,100,61,60,100
36,0,US,White,2,2,IN,4,5,4,2,3,4,3,3,2,3,4,5,4,1,4,4,5,4,2,5,3,5,2,3,2,3,5,4,3,4,3,4,2,3,5,4,4,4,3,5,4,5,3,2,4,4,4,4,1,5,5,4,3,3,4,3,4,4,2,4,2,4,5,3,4,4,4,4,2,5,3,5,2,5,3,4,4,4,3,4,3,4,2,3,4,4,5,3,3,4,4,4,3,4,3,4,4,4,2,4,6,6,5,5,7,4,4,3,6,5,5,3,5,2,4,4,5,4,4,6,18,51,16,20,52,12,16,14,51,12,50,15
72,1,US,White,6,4,TX,5,5,4,2,4,2,2,5,4,5,5,4,4,1,5,5,4,4,5,5,1,5,2,1,5,4,5,4,5,5,2,4,5,2,5,1,5,4,4,4,5,4,4,2,5,5,5,4,4,5,5,5,5,2,5,2,5,5,4,5,4,4,4,4,5,5,5,4,5,5,2,5,2,4,4,5,5,4,4,5,2,5,2,1,4,4,5,4,2,5,2,4,5,4,5,4,4,5,5,5,7,7,7,6,7,5,5,2,6,5,6,2,3,5,2,3,3,3,6,6,0,24,41,0,0,95,51,61,70,83,83,32
43,0,US,White,6,4,CA,1,5,5,4,5,1,4,5,5,5,2,4,5,5,5,2,5,4,5,5,1,4,5,4,5,2,5,4,4,3,1,4,5,4,5,2,5,3,4,3,1,5,5,4,4,1,5,4,5,5,2,5,5,4,5,1,5,4,5,4,1,5,4,5,3,1,5,5,2,5,2,5,5,4,4,1,5,3,5,3,1,4,5,3,5,2,4,4,5,3,1,4,5,3,5,2,3,3,5,4,1,3,3,3,2,2,2,4,4,5,6,7,7,6,4,6,2,1,3,4,100,100,87,100,89,100,100,100,100,75,100,100
27,1,US,White,5,4,NJ,5,4,5,1,4,2,2,5,4,5,4,3,5,1,5,2,5,5,4,5,4,4,4,1,5,2,4,5,4,5,1,4,2,1,5,1,5,4,4,5,5,4,4,1,5,1,4,5,5,5,5,4,5,2,5,2,4,4,2,5,2,4,3,1,5,1,5,5,4,5,2,3,2,1,4,2,5,2,4,5,1,4,4,1,4,2,5,2,4,5,4,4,4,1,5,1,4,4,4,5,6,6,5,5,7,2,2,2,2,1,3,3,5,3,5,3,4,5,5,5,0,45,0,2,22,4,33,15,79,18,6,6
32,0,US,Other,2,3,NV,2,3,2,1,4,2,3,2,1,3,4,4,2,2,4,2,3,3,2,3,4,3,4,2,4,2,4,2,2,2,3,3,2,2,1,2,3,2,1,3,2,4,2,3,1,2,4,4,2,1,4,4,4,3,4,2,4,2,2,3,4,3,2,2,1,2,5,3,1,2,3,3,2,4,2,2,5,4,4,2,4,4,4,2,4,2,4,4,2,2,3,4,4,2,2,2,3,3,2,2,7,7,7,6,6,3,3,3,5,2,6,3,5,3,3,3,3,5,6,6,50,20,40,30,30,50,50,50,60,35,50,40
24,1,US,Hispanic,2,3,NV,2,4,4,4,4,1,4,5,2,4,1,4,4,2,4,4,5,4,3,2,2,4,5,4,5,1,4,2,4,4,3,5,5,2,1,2,4,5,3,2,2,2,4,4,4,1,2,2,1,5,1,5,4,2,2,2,2,5,2,4,2,5,4,5,4,1,5,2,4,1,3,4,4,5,4,4,4,4,4,4,4,4,5,4,4,2,4,4,2,5,2,2,5,4,3,2,4,5,4,4,6,5,6,5,6,5,5,2,5,3,2,5,2,2,5,2,5,5,6,6,13,16,19,24,20,41,58,2,29,31,76,7
42,1,US,Other,2,6,FL,1,5,5,3,5,1,4,5,4,5,1,5,5,1,5,1,5,5,4,5,1,2,5,1,4,1,5,5,2,5,1,5,5,1,5,1,5,5,1,4,1,5,5,4,5,1,5,5,4,1,1,5,5,4,5,1,5,5,3,5,1,5,5,5,5,1,5,5,1,5,5,4,4,5,5,1,5,5,4,5,1,5,5,5,4,1,5,5,4,5,1,4,5,4,5,1,5,5,1,5,6,7,6,7,7,1,4,5,4,7,4,7,5,7,7,7,1,2,4,7,50,60,40,30,50,0,50,50,80,60,50,40
23,1,US,White,6,4,CA,5,5,5,5,4,1,4,5,4,5,1,4,5,5,5,1,3,5,4,4,1,5,5,3,4,4,5,5,5,4,1,5,5,2,4,1,5,5,5,5,1,4,5,5,2,1,1,5,4,5,3,5,5,4,2,1,4,4,4,3,1,5,5,5,4,1,5,5,4,4,2,4,4,4,4,1,5,5,5,5,1,5,5,5,2,1,2,4,4,1,3,5,5,4,5,1,2,5,5,4,1,2,1,6,4,3,7,2,3,7,6,1,3,5,7,1,7,1,6,1,100,51,77,100,49,77,91,79,74,80,77,93
25,0,US,Black,6,6,MN,1,5,5,5,4,1,5,5,5,5,1,5,5,5,5,2,5,5,4,5,2,5,5,5,5,1,4,5,5,4,1,5,5,3,4,1,5,4,4,5,1,4,5,4,4,1,1,5,5,4,2,5,5,2,5,1,5,2,5,4,1,5,5,5,4,1,5,5,4,2,3,4,5,4,4,1,5,3,5,2,1,5,5,5,4,1,5,4,5,2,1,5,5,5,4,1,5,4,2,4,6,6,6,6,5,5,5,3,5,5,6,3,3,2,3,3,5,5,4,5,89,68,14,91,32,7,82,84,83,74,84,18
29,1,US,Other,6,6,OH,1,5,4,4,4,1,4,4,2,5,3,5,4,4,4,2,5,5,1,5,2,5,5,4,4,1,5,5,3,5,1,5,4,4,4,1,5,5,3,5,2,5,4,5,5,1,5,4,1,5,4,5,4,5,4,1,5,1,1,5,1,5,4,5,5,1,5,4,3,2,4,5,2,5,4,2,5,5,1,5,1,5,1,5,4,1,5,1,2,5,3,5,4,5,2,1,5,2,1,5,7,7,7,7,7,1,1,1,1,1,1,3,1,3,4,2,7,6,7,7,0,0,0,18,16,11,0,42,0,50,78,50
36,0,US,White,6,5,FL,2,3,4,3,4,3,4,3,3,4,2,3,3,3,3,3,3,4,3,4,1,3,4,3,3,3,3,4,3,3,3,3,4,3,4,2,4,3,3,3,2,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,4,3,5,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,5,4,6,4,4,5,4,5,4,4,5,4,4,5,4,4,4,5,4,4,44,79,71,65,30,25,85,82,80,68,86,66
45,1,US,Hispanic,4,5,MN,5,1,5,5,4,5,5,5,5,5,2,4,5,5,5,5,5,5,5,1,1,2,5,2,5,5,5,5,5,2,5,1,5,1,1,1,5,5,2,1,5,2,5,2,1,1,5,5,5,1,4,1,5,2,2,2,4,5,4,2,1,1,5,5,5,4,5,5,5,5,5,2,5,5,5,5,5,5,4,5,2,1,5,2,5,5,5,5,4,5,2,1,5,5,2,3,2,5,5,2,6,2,2,2,2,2,6,5,2,2,2,6,6,6,6,6,2,2,2,2,34,51,50,0,100,0,15,42,95,30,79,12
33,0,US,Black,6,3,FL,3,3,3,3,3,3,3,4,3,4,3,4,3,4,3,3,3,5,3,3,3,3,3,2,3,1,3,2,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3,3,5,3,3,3,3,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,5,4,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,5,4,4,4,7,3,4,4,4,4,4,4,4,4,4,4,5,100,1,51,3,49,51,51,51,73,75,51,51
69,0,US,White,6,5,NJ,2,5,5,4,4,1,5,5,4,5,1,5,5,4,3,2,3,5,4,2,1,5,5,5,4,1,3,5,4,2,1,5,5,3,4,1,5,5,3,3,1,5,4,5,3,1,3,4,4,1,1,5,5,4,4,2,3,5,3,3,1,2,3,5,4,1,5,5,3,1,1,4,5,5,3,5,5,5,5,4,1,5,5,3,5,1,5,4,3,2,1,4,5,2,4,1,4,5,4,4,1,3,5,4,4,1,2,2,4,4,7,7,7,7,4,7,2,1,1,6,99,82,79,82,49,84,100,51,99,53,100,100
67,1,US,White,4,4,FL,1,5,4,4,5,1,5,5,4,5,1,5,4,4,4,2,4,5,2,5,1,5,4,5,4,1,5,5,4,4,1,5,5,2,4,2,4,5,4,2,1,5,4,5,2,1,4,4,5,4,2,5,5,4,4,1,4,5,4,4,1,5,2,4,5,1,5,5,4,5,2,5,5,5,4,2,5,4,2,4,1,5,4,4,4,1,5,5,4,4,1,5,4,5,5,1,5,5,2,5,6,7,5,6,7,3,3,3,5,6,6,3,3,4,2,3,4,4,5,6,15,71,100,72,21,0,70,73,100,80,100,80
25,1,US,Black,6,5,SC,5,1,4,4,2,5,1,1,5,4,4,5,5,2,2,5,5,2,5,4,1,5,4,2,5,5,1,1,5,4,5,2,4,2,2,4,5,1,5,5,4,5,2,2,1,4,2,1,5,1,4,4,4,2,2,4,4,2,4,4,4,4,5,1,5,5,4,4,4,4,2,4,1,5,5,1,2,1,4,4,5,4,4,4,2,5,2,1,4,5,2,4,4,4,4,5,2,4,5,5,7,2,5,4,7,3,6,7,5,1,7,5,7,5,7,5,5,1,3,3,15,100,33,73,42,37,35,0,50,7,73,3
34,0,US,White,6,5,MI,2,2,4,4,5,1,2,4,4,5,1,4,4,4,5,1,2,4,4,5,1,4,5,2,5,1,2,4,5,4,1,4,5,2,4,1,4,4,5,5,2,4,4,4,4,1,4,4,4,2,2,4,5,4,4,1,4,2,4,4,1,4,4,5,5,2,4,2,5,5,2,4,4,4,5,1,4,5,4,2,1,4,4,5,4,2,4,4,2,4,1,4,5,5,5,2,2,4,4,4,5,5,5,5,6,3,4,3,3,2,3,3,3,3,5,3,5,5,6,5,15,70,46,4,38,33,58,58,80,60,59,50
31,0,US,White,6,5,TX,1,3,3,4,3,1,4,5,1,1,1,1,2,2,3,1,5,1,1,1,1,1,2,2,3,1,5,4,3,1,1,4,5,2,1,1,5,1,3,1,1,3,3,5,1,1,5,2,1,5,1,5,2,2,1,1,5,1,3,1,1,5,1,2,2,1,5,1,1,1,1,2,3,3,1,1,5,5,2,1,1,2,1,3,2,1,5,3,1,1,1,3,2,2,3,1,5,1,5,1,4,4,4,4,4,4,2,6,4,6,4,5,4,4,2,6,3,2,3,3,98,84,78,51,95,75,13,64,94,79,72,71
34,0,US,White,2,4,PA,4,4,4,2,3,4,3,3,2,5,3,4,3,1,4,4,5,4,1,5,2,3,2,1,4,3,4,3,2,5,2,4,3,2,5,2,4,4,2,4,4,4,4,1,5,3,4,2,3,4,3,4,3,4,4,3,4,3,2,4,3,3,4,2,3,3,4,2,2,5,2,4,3,2,3,4,5,4,2,4,4,5,3,2,2,3,4,3,3,4,3,4,3,3,2,4,3,3,2,5,6,6,5,5,5,3,2,3,4,2,4,4,3,4,5,5,4,4,4,5,49,51,59,35,39,51,51,60,72,70,80,51
36,1,US,White,6,3,KS,4,2,4,1,4,1,3,5,3,3,4,1,4,2,5,5,4,5,3,4,3,2,5,1,3,2,4,5,3,4,1,2,5,1,4,2,5,4,1,4,3,2,4,1,4,1,4,5,2,1,5,2,4,2,4,2,4,4,3,4,2,3,4,2,4,2,4,5,2,2,5,1,2,3,4,5,5,5,3,5,1,4,2,2,5,2,5,3,1,5,1,2,3,4,3,3,3,5,3,2,7,7,7,6,7,3,4,3,2,1,3,2,1,4,4,4,6,6,6,7,0,13,15,0,9,0,6,0,84,51,8,21
55,1,US,White,6,5,NC,4,3,3,3,4,3,3,3,2,5,3,3,3,5,3,2,3,3,3,4,3,3,3,3,4,3,4,2,2,2,3,3,3,3,3,3,5,4,3,3,3,2,5,4,4,3,5,3,3,2,3,3,3,3,4,2,3,3,3,3,3,3,4,3,1,3,2,3,3,4,4,4,3,3,3,3,5,4,3,3,2,3,3,3,3,2,5,3,3,3,3,3,3,3,3,3,3,3,1,3,7,3,5,4,4,4,4,4,5,4,4,4,4,4,4,5,6,4,7,7,0,41,70,0,0,0,0,13,68,63,25,9
37,0,US,White,6,3,GA,2,3,5,4,5,1,3,3,4,5,2,4,5,4,5,2,5,3,4,5,1,4,5,4,5,1,3,5,5,5,1,5,5,4,5,1,4,4,4,5,1,4,5,4,5,2,4,2,5,5,2,3,5,4,5,2,3,4,5,5,1,5,4,5,4,1,5,2,3,5,1,4,4,5,5,2,5,4,5,4,2,5,4,4,5,2,4,3,4,2,1,5,4,4,5,1,2,4,4,5,6,7,7,5,7,4,4,3,2,1,5,3,5,2,2,3,6,4,6,6,12,51,65,0,32,47,0,30,70,72,96,16
33,1,US,Black,6,7,FL,2,4,4,5,4,1,2,5,2,5,2,5,4,2,4,2,5,5,2,5,2,5,4,3,4,2,5,5,4,5,2,5,4,3,4,2,4,4,4,5,3,5,4,3,5,2,4,4,2,5,5,5,4,5,5,2,2,5,2,5,4,5,3,5,5,2,5,4,4,4,2,4,1,5,4,2,5,4,3,5,2,5,4,5,4,2,5,2,2,5,2,5,3,5,4,2,4,5,2,5,7,6,5,5,7,1,1,2,2,1,2,5,5,5,6,5,6,4,6,5,5,51,9,0,9,3,50,3,74,13,23,0
34,1,US,White,8,5,NJ,5,5,3,1,4,1,2,4,2,4,4,2,3,4,5,4,5,3,3,5,5,5,2,2,3,3,1,2,4,4,1,5,2,3,1,2,5,5,1,3,5,5,4,3,5,1,5,5,2,5,5,5,3,3,4,5,4,3,1,5,4,4,2,3,5,3,5,4,1,5,5,3,1,5,5,3,5,3,5,1,3,5,1,4,3,2,5,2,3,5,3,4,1,4,4,4,5,4,4,4,7,7,7,6,7,3,2,1,2,1,5,3,1,2,6,4,4,4,6,7,0,39,21,0,23,7,4,0,60,26,0,39
31,1,US,White,4,4,MS,3,4,2,3,2,4,4,4,2,5,4,4,4,3,3,4,5,5,3,5,3,4,3,3,2,4,4,4,3,3,4,4,3,2,2,4,5,4,2,5,3,4,3,2,3,4,4,4,3,5,5,4,2,4,3,4,4,4,3,4,4,4,4,3,2,4,4,4,3,4,3,4,2,4,2,4,5,4,3,5,5,4,4,3,2,4,5,4,3,4,4,4,1,4,3,4,4,4,4,4,4,5,4,3,4,5,4,5,2,3,5,4,5,5,4,5,2,1,2,5,100,87,97,92,43,95,87,87,88,85,95,100
39,1,US,White,3,2,NC,3,4,2,2,3,3,4,2,2,4,2,4,5,3,3,3,3,4,2,3,3,5,2,2,3,3,5,3,1,5,4,5,3,3,4,1,4,3,2,3,3,4,3,4,3,3,5,4,2,3,4,5,3,2,2,2,4,3,3,3,4,4,3,4,3,3,4,3,3,2,3,4,3,4,3,3,4,3,3,4,5,4,2,3,2,4,4,4,3,4,3,4,2,4,3,3,5,5,2,4,7,7,7,7,7,7,7,4,7,1,7,7,7,1,7,7,4,4,5,7,49,51,33,100,6,0,97,96,59,58,100,21
35,0,US,White,6,2,ID,2,5,5,4,5,1,4,2,4,5,4,4,5,4,1,2,2,4,5,5,2,4,2,2,4,2,5,4,4,5,5,4,5,1,4,1,5,4,5,4,2,5,5,5,2,5,4,4,2,4,4,1,5,1,2,1,4,5,5,2,1,2,5,5,5,1,5,4,4,4,5,4,4,5,5,2,2,5,2,2,5,5,2,5,4,1,2,4,4,1,4,4,4,5,4,4,1,4,5,4,7,5,7,5,5,6,5,6,6,2,6,5,6,2,6,6,6,6,3,7,84,82,59,87,0,61,81,82,92,79,74,59
29,1,US,White,2,4,CA,3,5,4,2,3,3,5,5,1,5,5,4,5,2,4,4,5,5,1,3,4,4,4,1,2,3,5,4,1,4,4,5,3,2,1,4,5,4,1,4,3,5,4,2,4,3,5,5,1,3,5,5,4,4,5,3,5,4,1,3,3,5,3,3,2,4,5,5,1,2,5,3,1,4,3,3,5,5,2,4,5,5,3,3,4,3,5,4,1,4,5,4,3,3,3,3,5,4,1,4,7,4,3,2,5,1,1,1,2,1,3,5,5,7,7,6,3,1,4,3,8,57,40,1,4,98,51,9,76,51,51,51
50,0,US,White,6,6,NV,2,4,4,3,4,1,4,4,3,4,1,4,5,4,2,2,3,4,3,4,2,4,5,4,4,1,4,4,4,4,1,5,5,5,4,3,5,3,2,3,2,4,4,4,5,1,3,4,3,3,2,4,4,2,4,2,2,3,4,4,1,5,4,4,3,1,5,4,3,3,2,4,3,5,4,2,5,4,4,4,1,5,5,4,4,2,5,3,4,4,1,4,5,3,5,2,4,3,3,4,5,6,6,6,5,3,2,5,4,5,4,4,4,5,4,3,5,4,4,5,25,90,60,25,25,60,50,75,90,75,85,82
30,1,US,White,6,5,NC,2,2,4,1,5,2,4,4,1,5,5,4,4,2,3,4,5,5,2,5,2,4,2,1,4,2,5,4,4,1,4,4,5,2,1,2,5,4,1,5,3,4,4,2,1,2,4,4,1,1,5,4,4,4,4,2,5,4,2,1,4,4,4,4,5,2,5,4,4,4,5,2,2,2,4,4,5,5,4,4,4,2,2,5,5,2,5,5,1,4,4,5,2,5,4,4,5,3,1,4,7,7,2,2,7,1,2,2,1,1,2,7,6,7,7,7,2,2,2,6,0,15,20,0,25,0,50,30,65,25,80,5
70,1,US,White,4,6,NY,4,4,4,4,4,1,4,5,4,4,1,5,4,5,5,5,2,2,1,4,1,4,5,2,5,1,5,4,5,5,2,2,5,5,4,2,4,2,5,2,5,5,5,4,5,1,5,2,4,2,2,5,5,4,5,1,4,2,4,4,1,2,5,4,3,1,4,5,4,4,1,4,5,4,4,1,5,2,2,5,2,5,5,3,5,1,5,2,4,5,1,3,5,2,5,1,2,2,5,4,6,5,3,3,7,3,3,7,5,3,5,5,3,5,6,6,2,2,2,5,58,44,58,20,20,34,56,41,69,34,54,56
43,1,US,White,8,5,WI,2,5,3,5,4,2,3,5,2,5,4,5,4,4,4,4,5,4,3,5,2,4,3,4,4,2,5,5,2,4,2,5,5,4,3,3,5,4,3,5,2,5,4,4,4,2,5,4,2,5,5,5,3,4,4,2,5,4,2,4,4,5,4,4,4,2,5,4,3,4,4,5,2,5,4,2,5,3,3,3,3,5,3,4,5,3,5,4,3,2,4,5,4,4,4,3,2,4,1,4,6,7,7,7,7,3,4,3,3,2,7,4,2,3,4,4,7,7,7,7,50,20,25,42,24,0,44,50,50,50,48,15
31,1,US,White,6,3,NY,4,4,2,2,4,3,4,4,2,4,3,3,4,4,4,4,4,4,2,4,2,4,2,4,4,2,2,3,4,3,2,5,4,4,2,3,5,4,2,4,4,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,2,5,3,3,4,4,3,2,5,5,3,2,5,4,2,4,4,4,4,5,3,4,4,5,2,4,4,4,4,2,3,5,2,4,4,3,4,3,3,3,3,4,7,7,4,5,7,4,4,4,4,2,4,4,5,3,4,3,4,3,3,4,48,41,53,61,38,7,38,51,54,64,33,51
29,0,US,Black,8,5,AL,3,2,3,4,5,5,4,1,4,4,4,5,1,2,1,1,3,4,5,5,2,5,2,1,3,4,4,3,1,4,3,3,1,3,4,1,1,4,4,4,2,4,4,4,1,4,4,2,2,2,4,2,3,2,2,2,4,5,5,2,3,2,3,2,4,4,1,2,3,4,2,5,5,3,5,1,2,2,1,3,5,2,2,4,3,4,2,3,5,1,4,3,2,4,5,5,3,3,3,4,5,5,6,7,6,5,5,7,6,2,6,6,5,1,6,4,6,6,4,5,18,77,85,70,22,74,79,65,81,87,64,75
28,0,US,White,2,3,TN,3,3,4,2,3,1,4,3,2,5,4,3,3,2,5,2,5,4,3,4,3,4,4,2,4,2,3,4,3,5,2,4,4,1,4,3,5,4,3,5,3,5,4,4,5,2,5,3,3,4,5,5,4,4,5,3,5,4,3,2,4,4,4,4,3,3,5,3,2,4,3,3,3,5,3,1,5,5,3,2,4,4,2,4,3,3,5,4,2,2,3,5,3,5,4,3,4,4,2,4,6,5,5,4,7,1,1,1,1,1,1,7,5,7,7,6,6,4,4,5,0,57,28,40,27,10,50,6,51,50,34,14
54,1,US,White,4,6,SC,2,4,5,4,5,2,4,5,4,5,2,4,4,3,4,2,4,4,4,4,2,4,5,5,4,2,4,4,4,2,2,4,4,3,4,2,5,4,3,2,2,4,5,4,3,2,4,5,5,4,5,5,5,3,4,2,3,4,4,4,2,5,5,4,3,1,5,5,3,2,4,4,4,4,5,2,5,5,4,2,2,4,5,3,5,2,5,5,3,2,2,4,4,4,4,3,3,4,3,4,4,5,4,4,6,5,4,4,4,4,5,4,4,3,4,3,4,3,3,4,49,51,80,22,38,22,51,51,51,51,89,78
23,1,US,White,2,3,KY,5,5,2,1,4,4,3,2,1,4,5,5,2,2,2,5,5,5,1,2,5,4,2,1,2,5,4,2,1,1,5,5,2,1,1,4,5,4,1,1,5,5,1,1,5,5,2,5,1,1,5,5,4,1,5,5,4,5,1,5,5,4,4,1,4,4,5,4,1,1,5,4,3,1,4,5,2,3,5,5,5,5,1,1,2,5,2,2,1,1,5,4,4,2,4,5,5,5,1,4,7,7,7,3,7,5,5,5,3,1,6,5,3,3,6,3,3,5,5,5,0,75,29,7,38,61,36,3,35,63,26,20
34,1,US,White,6,1,TX,4,5,4,1,4,2,4,2,2,2,4,4,2,2,4,4,5,4,2,2,4,4,4,2,4,2,4,2,2,3,5,5,2,2,4,4,5,3,1,2,5,4,3,1,4,4,4,2,1,2,4,4,3,4,5,2,4,4,1,4,4,5,2,2,4,4,5,2,2,1,5,4,1,1,3,2,4,4,2,4,4,5,2,2,5,2,5,4,2,4,4,4,2,2,3,2,4,4,3,4,2,5,2,2,5,3,3,5,5,2,2,5,6,6,5,4,3,2,2,3,27,41,51,28,7,64,56,43,51,51,65,51
35,0,US,White,8,5,CA,2,1,4,5,4,5,4,3,5,4,5,4,1,2,1,1,1,5,5,4,1,4,2,2,5,5,4,5,1,4,4,2,2,2,4,2,2,5,5,5,2,5,5,3,2,4,5,1,1,1,5,2,1,1,2,1,4,5,5,1,5,1,5,2,5,5,1,2,5,5,2,5,4,4,4,2,1,2,1,1,5,2,1,4,2,5,2,4,5,1,5,5,1,4,5,4,3,5,2,5,7,6,5,6,7,6,6,5,5,1,7,6,7,2,5,6,6,7,3,6,11,93,97,96,7,93,92,95,96,91,92,97
30,0,US,White,8,4,NJ,2,2,5,5,3,4,4,1,5,5,5,4,2,1,1,1,2,4,4,5,2,3,1,2,4,4,3,4,3,4,3,2,2,3,4,1,2,5,5,3,1,4,5,3,3,3,3,3,2,2,4,2,1,2,2,3,5,5,3,2,4,1,4,1,4,3,2,2,5,4,2,3,3,4,4,3,3,2,2,2,4,2,1,3,2,5,1,4,4,1,4,4,2,5,5,4,3,5,2,4,6,5,5,7,6,6,6,6,5,1,5,5,6,2,7,6,5,6,2,7,5,93,93,94,7,93,92,91,92,92,96,94
32,0,US,White,6,5,KY,3,4,4,4,4,1,4,4,2,5,2,4,4,3,4,2,1,5,2,5,1,4,4,2,4,2,4,4,4,4,1,4,4,2,4,1,4,4,4,5,3,4,4,3,4,2,4,4,3,5,2,5,5,3,5,2,2,2,3,5,1,4,2,4,4,2,5,4,3,5,2,4,4,4,4,1,4,5,3,4,1,4,2,5,5,2,5,4,2,4,2,4,4,4,5,1,4,2,1,5,7,7,6,4,7,3,2,5,2,2,4,3,3,2,6,2,3,5,5,7,25,60,33,3,35,30,16,24,84,59,62,51
41,1,US,White,2,3,VA,4,4,4,4,4,2,3,4,4,5,2,4,3,2,4,3,5,4,3,5,2,4,4,2,5,2,3,4,2,4,2,4,4,2,4,2,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,3,5,2,4,4,4,4,4,4,2,4,4,2,4,2,4,4,3,5,2,5,4,4,4,4,4,4,2,3,2,3,4,2,4,2,4,4,3,2,4,2,5,6,6,6,6,7,4,5,5,3,2,5,2,4,3,4,3,5,4,6,6,32,80,58,50,28,50,23,28,66,60,65,62
31,1,US,White,4,6,WI,3,3,3,2,2,5,2,1,2,5,4,2,3,2,3,5,5,3,2,2,3,3,4,2,4,4,5,3,1,3,2,3,3,2,3,3,5,4,1,2,2,3,3,2,3,2,5,2,2,1,2,3,4,5,3,3,5,4,1,1,2,4,3,5,3,3,2,3,2,1,3,3,2,5,5,5,4,4,4,2,2,2,1,5,2,5,3,2,4,2,2,3,3,5,1,2,4,4,1,3,7,7,6,5,7,4,7,2,4,1,5,3,3,4,5,3,4,3,4,6,0,0,29,0,22,8,50,0,0,8,50,17
55,1,US,Black,2,2,MS,2,5,5,5,5,1,5,4,4,4,1,5,5,5,5,2,5,5,4,3,1,5,3,5,5,1,5,5,2,5,1,5,5,3,5,3,5,4,3,5,3,5,5,5,5,1,5,2,4,3,5,5,5,3,5,1,5,3,4,3,2,5,4,4,5,2,5,2,2,3,3,5,5,4,5,3,5,4,2,3,1,5,3,4,5,2,3,4,4,2,3,5,5,2,4,1,5,5,4,4,5,6,7,5,5,7,5,7,5,1,6,3,4,3,4,4,4,5,6,5,51,70,100,100,32,1,100,100,75,59,100,100
